177	мальчик и	2	2
178	отношение к	1	2
179	говорить о	1	2
180	и с	1	2
181	во втором	3	2
182	подобно тому	6	2
183	о чем	1	2
184	но на	1	2
185	точек зрения	1	2
186	несмотря на	4	1
187	себя в	2	1
188	оно может	4	1
189	если же	3	1
190	со своей	1	1
191	героя к	2	1
192	том или	1	1
193	как с	1	1
194	с собой	3	1
195	на его	4	1
196	с просьбой	3	1
197	могли бы	1	1
198	на шею	1	1
199	в противном	1	1
200	на каком	1	1
201	может или	1	1
202	действий в	1	1
203	происходит на	1	1
204	функции а	1	1
205	действующего лица	1	1
206	случае не	4	1
207	того как	1	1
208	следует сказать	1	1
209	же в	3	1
210	к нему	3	1
211	действия и	1	1
212	но эти	2	1
213	входит в	3	1
214	но так	1	1
215	ночи на	2	1
216	не что	1	1
217	здесь как	1	1
218	к началу	4	1
219	предположить что	1	1
220	а во	2	1
221	но он	1	1
222	все эти	2	1
223	же не	1	1
224	героя в	4	1
225	его герой	1	1
226	это будет	1	1
227	также может	2	1
228	первый взгляд	2	1
229	отдельные детали	1	1
230	собственно говоря	1	1
231	в сущности	3	1
232	в формах	1	1
233	них не	1	1
234	в нашей	1	1
235	функции не	2	1
236	что это	1	1
237	заметить что	10	1
238	того чтобы	3	1
239	функцию в	1	1
240	для данной	1	1
241	точки зрения	4	1
242	героя то	1	1
243	лишь к	1	1
244	все это	1	1
245	как таковой	1	1
246	она может	1	1
247	это делает	1	1
248	в доме	1	1
249	и сестры	1	1
250	персонажа и	1	1
251	но оно	1	1
252	функций по	1	1
253	в особую	1	1
254	как некоторой	1	1
255	постановка вопроса	1	1
256	же она	1	1
257	между прочим	1	1
258	ее по	3	1
259	и становится	1	1
260	отправку в	2	1
261	и у	1	1
262	также является	1	1
263	что иное	1	1
264	в виду	1	1
265	может и	1	1
266	сказать что	2	1
267	друг на	2	1
268	во всей	1	1
269	получает в	3	1
270	и действие	1	1
271	случае он	2	1
272	кто лучше	1	1
273	его реакции	1	1
274	бы быть	1	1
275	и сама	1	1
276	иных форм	1	1
277	мы видим	11	1
278	по всему	1	1
279	ни одна	4	1
280	здесь следует	1	1
281	быть названа	1	1
282	вследствие чего	1	1
283	чего в	1	1
284	во всяком	1	1
285	этого нельзя	1	1
286	чем это	2	1
287	он как	1	1
288	в тот	1	1
289	мы должны	3	1
290	к своей	1	1
291	таком случае	1	1
292	но она	1	1
293	значимости для	1	1
294	этом случае	9	1
295	в этой	1	1
296	и убить	1	1
297	и др	12	1
298	здесь мы	1	1
299	непосредственно как	1	1
300	можно назвать	3	1
301	что она	1	1
302	не совсем	1	1
303	мы увидим	5	1
304	он лишь	1	1
305	только что	3	1
306	в последовательности	1	1
307	рассказ о	1	1
308	мысль о	1	1
309	на этом	4	1
310	видно что	4	1
311	но если	7	1
312	та же	2	1
313	или по	2	1
314	требует чтобы	3	1
315	и другим	3	1
316	в настоящее	2	1
317	себе некоторую	1	1
318	на первом	1	1
319	вовсе не	4	1
320	и иных	2	1
321	как то	2	1
322	тут и	1	1
323	противном случае	1	1
324	которые могут	1	1
325	даже в	1	1
326	или в	5	1
327	то она	1	1
328	в нее	2	1
329	далее мы	1	1
330	между ними	1	1
331	у нас	1	1
332	меня не	1	1
333	и что	2	1
334	тех же	4	1
335	три года	4	1
336	действия или	1	1
337	в приведенных	1	1
338	уходят на	1	1
339	героя из	2	1
340	и тот	1	1
341	который можно	1	1
342	не получает	2	1
343	в таком	1	1
344	она для	1	1
345	только на	1	1
346	и уж	1	1
347	для меня	1	1
348	которое может	2	1
349	действие может	1	1
350	в него	1	1
351	дело обстоит	1	1
352	не исключает	2	1
353	то они	1	1
354	видов не	1	1
355	его и	2	1
356	что я	1	1
357	и притом	1	1
358	будет зависеть	1	1
359	во время	6	1
360	из двенадцати	2	1
361	не хватает	4	1
362	оно не	2	1
363	в следующей	1	1
364	или другой	1	1
365	втором случае	1	1
366	в совершенно	1	1
367	с другими	1	1
368	является непосредственным	1	1
369	на то	1	1
370	узнает в	1	1
371	волшебной сказки	2	1
372	к первому	1	1
373	тем же	2	1
374	узнает о	3	1
375	он говорил	1	1
376	персонажей при	1	1
377	в связи	9	1
378	вперед и	1	1
379	есть на	1	1
380	дело не	1	1
381	и затем	4	1
382	к чему	3	1
383	оно как	2	1
384	всяком случае	1	1
385	благодаря этому	2	1
386	в виде	2	1
387	не знает	2	1
388	оно так	1	1
389	настоящее время	2	1
390	на другое	1	1
391	сказке о	2	1
392	еще и	1	1
393	а именно	1	1
394	у него	1	1
395	каждый в	1	1
396	так например	2	1
397	роль в	1	1
398	к иному	1	1
399	сюда же	5	1
400	так же	4	1
401	в их	1	1
402	в поле	5	1
403	что он	2	1
404	и брак	1	1
405	о случившемся	1	1
406	иное как	1	1
407	первом случае	3	1
408	из которых	3	1
409	бы мы	1	1
410	у кого	1	1
411	о которых	1	1
412	это уже	3	1
413	что не	1	1
414	и ее	3	1
415	вытекает из	1	1
416	например с	1	1
417	и даже	1	1
418	из земли	1	1
419	не так	1	1
420	это достигается	1	1
421	мы пока	1	1
422	отступление от	1	1
423	на этот	1	1
424	вдруг совершенно	1	1
425	имеет в	1	1
426	и вот	1	1
427	связи с	11	1
428	говорилось выше	1	1
429	это на	1	1
430	вообще не	1	1
431	если мы	5	1
432	очень много	1	1
433	следует заметить	2	1
434	и героев	1	1
435	он может	1	1
436	ее из	1	1
437	начинается с	3	1
438	собой следующий	1	1
439	увидим ниже	4	1
440	всех этих	1	1
441	зависеть от	1	1
442	не на	1	1
443	с того	3	1
444	этого не	2	1
445	бы на	1	1
446	на друга	2	1
447	вводит в	1	1
448	же самое	1	1
449	на первый	2	1
450	оговорить что	1	1
451	исключает все	1	1
452	отношение между	1	1
453	не произойти	1	1
454	в течение	1	1
455	реагирует на	3	1
456	ли его	1	1
457	всех видов	1	1
458	однако все	1	1
459	ответ на	1	1
460	мог бы	1	1
461	и сюжета	1	1
462	может входить	1	1
463	это явление	5	1
464	из них	3	1
465	и их	1	1
466	в другой	1	1
467	кажется что	1	1
468	не входит	1	1
469	до начала	1	1
470	как это	2	1
471	и создает	1	1
472	и наоборот	2	1
473	которые не	1	1
474	на котором	4	1
475	или просто	2	1
476	к себе	2	1
477	то в	2	1
478	что до	2	1
479	лишь один	1	1
480	с тем	2	1
481	в одном	1	1
482	или точнее	1	1
483	хотя бы	2	1
484	до его	1	1
485	и отдельные	1	1
486	данное понятие	1	1
487	путь к	2	1
488	уже было	1	1
489	реакции на	1	1
490	но как	1	1
491	что они	3	1
492	тому что	1	1
493	и только	2	1
494	столько по	1	1
495	будет дальше	1	1
496	с ее	1	1
497	в форме	6	1
498	как уже	2	1
499	о герое	3	1
